Secondary Resources total by Local Authority1 ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,£ million
London,E09000031,Waltham Forest,600,622,626,664,694,720,726,789,820,869,940,994,1079,1136,1171,1242,1260,1227,1239,1247
South East,E06000036,Bracknell Forest,276,288,303,329,335,347,357,375,394,422,455,473,505,550,573,620,629,628,656,665
South East,E06000043,Brighton and Hove,785,805,822,816,832,850,867,922,982,1043,1072,1120,1212,1285,1293,1359,1409,1366,1405,1417
South East,E06000046,Isle of Wight,401,419,436,463,528,536,546,587,625,670,716,754,813,869,902,966,948,923,970,990
South East,E06000035,Medway,581,606,627,684,742,776,796,859,896,972,1016,1066,1172,1256,1302,1401,1406,1402,1457,1476
South East,E06000042,Milton Keynes,444,464,481,521,545,586,625,688,705,751,828,906,1018,1113,1151,1233,1256,1270,1338,1358
South East,E06000044,Portsmouth,547,555,577,570,566,586,617,655,667,708,760,805,874,918,963,1004,1032,1005,1047,1063
South East,E06000038,Reading,360,382,396,431,443,457,470,497,528,569,616,642,688,751,783,845,856,854,890,904
South East,E06000039,Slough,295,312,327,359,369,384,394,415,442,480,526,557,608,671,709,764,770,769,804,821
South East,E06000045,Southampton,484,494,510,567,615,660,682,728,731,768,825,875,956,992,1035,1102,1119,1100,1130,1135
South East,E06000037,West Berkshire,363,380,398,432,442,457,470,499,527,568,617,645,691,750,777,833,842,834,866,881
South East,E06000040,Windsor and Maidenhead,342,352,367,401,408,424,437,464,490,529,575,599,643,701,731,785,790,785,816,832
South East,E06000041,Wokingham,371,392,408,448,460,474,485,512,538,577,626,649,696,753,781,844,853,849,887,906
South East,E07000004,Aylesbury Vale,484,517,555,593,616,650,675,711,747,825,865,891,946,1012,1060,1145,1176,1177,1245,1288
South East,E07000005,Chiltern,279,293,308,324,331,349,364,386,406,449,470,483,510,544,562,599,607,601,626,636
South East,E07000006,South Bucks,187,199,210,224,230,243,252,269,285,315,331,342,364,391,407,435,443,439,458,467
South East,E07000007,Wycombe,495,521,551,585,601,637,664,700,738,813,850,876,931,997,1043,1114,1126,1111,1156,1172
South East,E07000061,Eastbourne,296,307,322,351,369,393,411,426,457,492,526,551,589,642,656,684,695,697,724,737
South East,E07000062,Hastings,279,287,305,333,351,372,386,394,419,446,474,497,535,584,595,619,629,628,652,665
South East,E07000063,Lewes,299,311,329,360,379,402,416,426,449,480,511,535,576,633,644,676,690,690,715,728
South East,E07000064,Rother,290,303,313,338,351,373,387,396,420,450,481,505,540,590,599,624,632,635,660,673
South East,E07000065,Wealden,463,487,505,549,576,611,636,651,690,740,788,821,879,963,986,1034,1058,1066,1111,1132
South East,E07000084,Basingstoke and Deane,392,412,433,468,496,515,527,551,579,634,691,728,791,858,894,971,1004,992,1036,1055
South East,E07000085,East Hampshire,350,365,385,416,444,459,465,485,508,560,609,639,690,744,767,829,828,829,867,884
South East,E07000086,Eastleigh,300,315,339,365,386,404,413,434,454,497,541,575,624,672,704,758,791,778,806,819
South East,E07000087,Fareham,285,300,314,337,360,376,384,402,416,451,491,523,565,603,626,675,705,693,720,732
South East,E07000088,Gosport,208,218,226,242,255,266,275,289,303,331,362,388,418,445,462,498,517,509,530,541
South East,E07000089,Hart,218,228,238,256,271,283,290,306,322,355,388,407,439,470,486,525,543,536,561,571
South East,E07000090,Havant,316,332,347,370,389,406,415,435,452,490,531,564,608,650,675,725,753,739,769,783
South East,E07000091,New Forest,544,570,600,648,688,714,727,757,793,873,943,985,1059,1137,1169,1263,1256,1257,1310,1337
South East,E07000092,Rushmoor,228,246,259,275,295,302,305,316,331,364,397,416,446,481,500,539,554,545,566,578
South East,E07000093,Test Valley,344,367,386,418,446,462,473,494,519,572,620,650,696,747,772,835,837,842,887,915
South East,E07000094,Winchester,340,362,381,411,435,451,461,481,506,557,606,639,691,746,773,840,839,845,889,917
South East,E07000105,Ashford,280,294,312,337,358,374,385,407,430,468,504,528,570,620,646,689,708,710,730,744
South East,E07000106,Canterbury,411,427,446,477,502,527,543,569,598,646,693,733,795,856,898,959,989,999,1054,1081
South East,E07000107,Dartford,220,231,239,255,268,284,292,311,328,353,380,404,440,475,496,528,545,546,563,570
South East,E07000108,Dover,321,334,347,370,388,405,415,432,453,486,520,551,598,639,666,700,718,720,749,762
South East,E07000109,Gravesham,246,256,266,284,299,313,321,338,353,378,406,427,463,499,518,547,561,560,575,576
South East,E07000110,Maidstone,398,414,430,461,483,503,514,540,564,610,658,690,747,814,849,903,927,931,966,979
South East,E07000111,Sevenoaks,337,351,367,393,413,432,441,459,485,528,561,575,614,663,689,730,727,734,759,770
South East,E07000112,Shepway,294,305,320,341,357,375,386,404,427,462,496,526,574,616,645,680,695,695,725,739
South East,E07000113,Swale,311,323,337,362,385,407,421,444,460,494,535,566,615,666,693,736,756,754,774,786
South East,E07000114,Thanet,389,404,422,447,470,493,502,521,544,584,623,661,719,769,802,849,873,881,923,937
South East,E07000115,Tonbridge and Malling,322,338,356,383,407,430,441,461,487,533,572,593,639,696,724,766,766,778,808,824
South East,E07000116,Tunbridge Wells,313,330,345,372,393,413,421,439,462,502,540,564,609,661,689,727,722,728,749,760
South East,E07000177,Cherwell,389,408,434,449,437,455,475,496,509,559,594,628,681,725,760,812,816,803,856,879
South East,E07000178,Oxford,406,428,456,464,448,469,496,521,545,589,620,650,706,759,803,860,864,860,909,931
South East,E07000179,South Oxfordshire,383,404,427,435,424,442,457,476,487,533,566,597,648,687,721,771,773,764,812,834
South East,E07000180,Vale of White Horse,342,357,380,390,383,397,412,428,440,482,512,537,583,620,651,697,700,693,744,771
South East,E07000181,West Oxfordshire,289,301,319,325,317,329,344,361,370,409,440,464,504,537,563,609,612,601,638,652
South East,E07000207,Elmbridge,411,431,455,465,478,517,527,552,585,636,678,694,725,779,810,860,881,875,906,924
South East,E07000208,Epsom and Ewell,242,254,266,270,276,297,300,313,333,362,390,404,425,459,480,512,526,523,541,551
South East,E07000209,Guildford,433,454,479,490,506,540,543,565,593,645,688,707,745,806,848,907,928,925,971,997
South East,E07000210,Mole Valley,289,301,318,322,330,354,360,374,394,426,455,469,492,528,546,581,593,583,600,609
South East,E07000211,Reigate and Banstead,445,468,495,505,521,555,561,583,615,669,717,740,784,846,882,943,963,958,992,1014
South East,E07000212,Runnymede,260,276,287,295,304,324,327,338,354,381,409,420,443,478,496,533,548,545,569,586
South East,E07000213,Spelthorne,307,321,338,344,353,377,380,396,416,452,483,498,524,564,591,630,643,636,659,671
South East,E07000214,Surrey Heath,275,287,303,306,313,336,341,358,378,411,440,451,475,511,533,564,575,570,592,602
South East,E07000215,Tandridge,280,295,311,318,326,347,350,362,382,414,443,454,477,512,530,564,578,572,593,604
South East,E07000216,Waverley,394,414,431,438,451,483,489,510,535,578,617,636,670,720,751,794,810,801,830,846
South East,E07000217,Woking,304,318,334,340,351,373,378,394,419,458,493,510,539,584,613,649,663,653,676,689
South East,E07000223,Adur,204,212,222,237,248,258,264,275,288,312,330,344,368,394,410,439,446,436,457,465
South East,E07000224,Arun,477,497,526,560,587,611,631,666,702,758,806,840,897,962,1000,1073,1090,1066,1121,1149
South East,E07000225,Chichester,362,381,400,424,443,459,473,496,523,566,603,633,678,730,761,814,825,801,848,870
South East,E07000226,Crawley,298,315,331,355,373,382,390,409,432,467,498,518,554,603,632,679,684,679,702,711
South East,E07000227,Horsham,366,381,403,432,454,473,489,517,545,589,628,650,692,748,776,829,836,831,862,883
South East,E07000228,Mid Sussex,387,407,424,451,473,492,508,535,565,612,656,684,732,794,827,886,898,893,924,940
South East,E07000229,Worthing,336,349,368,390,406,422,435,456,481,520,554,579,619,668,701,749,758,739,780,798
South West,E06000022,Bath and North East Somerset,510,537,567,582,603,624,643,671,701,750,809,854,924,984,1023,1082,1101,1089,1155,1185
South West,E06000028,Bournemouth,513,534,554,606,640,650,667,684,696,755,817,850,914,996,1043,1112,1140,1132,1169,1183
South West,E06000023,"Bristol, City of",1079,1117,1143,1192,1228,1277,1346,1425,1446,1532,1661,1740,1883,1986,2045,2158,2201,2160,2230,2243
South West,E06000052,Cornwall,1429,1502,1564,1715,1914,2042,2082,2144,2224,2386,2624,2733,2929,3128,3248,3449,3498,3471,3589,3640
South West,E06000053,Isles of Scilly,6,6,6,7,8,9,9,9,10,10,12,12,13,13,14,15,15,15,15,15
South West,E06000024,North Somerset,569,602,633,648,673,697,722,759,797,863,934,988,1075,1146,1184,1249,1265,1251,1316,1342
South West,E06000026,Plymouth,675,695,722,771,790,835,894,907,923,985,1067,1133,1237,1342,1362,1441,1480,1471,1521,1533
South West,E06000029,Poole,444,460,474,515,542,549,565,581,587,639,686,713,763,815,842,886,903,893,915,921
South West,E06000025,South Gloucestershire,732,772,820,845,876,910,940,989,1036,1117,1202,1269,1384,1476,1535,1626,1651,1628,1717,1754
South West,E06000030,Swindon,401,424,435,483,516,557,590,626,652,683,734,777,861,927,979,1054,1078,1078,1102,1109
South West,E06000027,Torbay,425,442,461,491,507,533,562,582,609,659,705,729,779,838,854,899,908,896,896,897
South West,E06000054,Wiltshire,1211,1274,1350,1493,1524,1586,1659,1746,1837,1982,2185,2315,2505,2680,2817,2985,3104,3092,3247,3321
South West,E07000040,East Devon,420,436,464,472,498,528,552,568,589,634,686,723,781,826,853,914,936,928,970,994
South West,E07000041,Exeter,371,392,412,418,441,462,482,489,513,549,593,622,675,720,749,809,839,836,881,903
South West,E07000042,Mid Devon,228,240,255,261,277,295,310,321,333,360,393,416,454,482,499,533,545,539,558,566
South West,E07000043,North Devon,295,307,324,329,347,369,389,400,414,445,480,506,549,581,601,638,650,639,660,670
South West,E07000044,South Hams,275,288,306,310,325,343,356,363,374,403,433,455,492,520,535,569,583,574,595,601
South West,E07000045,Teignbridge,401,424,447,455,480,509,532,544,560,600,644,678,734,774,795,850,874,866,903,920
South West,E07000046,Torridge,189,201,213,219,234,250,263,272,281,304,328,346,374,397,409,440,451,446,465,475
South West,E07000047,West Devon,161,170,179,184,194,209,216,222,229,247,269,286,312,332,343,366,374,369,382,388
South West,E07000048,Christchurch,156,164,173,182,186,194,205,214,228,244,265,277,297,324,338,354,367,371,384,392
South West,E07000049,East Dorset,292,307,323,340,349,364,386,404,428,457,496,515,546,592,615,647,667,668,691,703
South West,E07000050,North Dorset,210,223,235,251,257,270,289,305,328,355,388,402,425,461,486,511,530,530,550,560
South West,E07000051,Purbeck,158,166,173,181,185,191,200,209,222,237,257,267,283,307,318,334,345,346,360,366
South West,E07000052,West Dorset,321,338,354,373,384,402,430,450,480,515,559,582,619,673,700,734,759,762,786,801
South West,E07000053,Weymouth and Portland,226,236,244,257,265,277,293,304,322,343,371,384,408,442,459,480,494,493,508,516
South West,E07000078,Cheltenham,332,346,364,389,404,409,420,443,469,506,547,577,630,679,688,728,746,743,759,767
South West,E07000079,Cotswold,245,257,270,288,295,300,312,330,348,374,404,424,457,488,495,524,543,542,557,563
South West,E07000080,Forest of Dean,239,253,266,284,294,298,310,327,345,371,398,419,453,484,489,519,534,534,551,559
South West,E07000081,Gloucester,329,345,367,392,404,412,428,454,482,523,570,605,660,713,725,774,802,803,828,839
South West,E07000082,Stroud,329,346,361,384,397,403,418,442,466,501,540,569,618,664,673,711,735,736,760,768
South West,E07000083,Tewkesbury,237,240,253,272,281,288,298,314,331,358,386,407,445,482,490,520,543,548,566,579
South West,E07000187,Mendip,308,321,341,356,394,407,426,447,469,506,553,582,624,663,681,719,726,731,748,756
South West,E07000188,Sedgemoor,315,332,349,363,402,416,437,459,484,524,576,605,649,692,715,758,773,783,802,810
South West,E07000189,South Somerset,455,478,503,520,573,592,622,654,690,745,816,859,923,978,1009,1065,1080,1084,1105,1112
South West,E07000190,Taunton Deane,302,317,333,346,389,405,426,447,471,508,556,584,628,668,688,728,739,743,763,775
South West,E07000191,West Somerset,102,108,115,120,133,137,143,149,154,165,180,189,202,213,215,226,226,226,231,230
Wales,W06000001,Isle of Anglesey,233,244,251,277,270,275,296,309,322,329,359,379,401,447,463,470,477,461,484,489
Wales,W06000002,Gwynedd,364,379,383,401,429,455,467,494,513,546,596,615,645,671,685,703,715,701,747,755
Wales,W06000003,Conwy,379,394,407,437,444,476,499,532,558,593,628,652,689,724,755,804,802,800,819,812
Wales,W06000004,Denbighshire,317,330,344,372,377,402,421,445,467,493,522,540,568,594,615,654,654,652,667,661
Wales,W06000005,Flintshire,405,426,436,507,509,534,563,585,606,645,706,739,782,848,889,921,951,942,979,982
Wales,W06000006,Wrexham,352,367,377,438,441,461,486,504,523,560,615,646,686,747,786,817,843,832,860,860
Wales,W06000023,Powys,338,357,376,437,463,505,549,582,593,633,674,701,743,810,848,900,927,915,937,940
Wales,W06000008,Ceredigion,229,241,251,268,289,306,323,335,342,365,381,394,420,446,462,488,495,482,498,496
Wales,W06000009,Pembrokeshire,356,372,378,403,433,463,492,515,531,574,605,636,684,723,753,791,806,794,829,837
Wales,W06000010,Carmarthenshire,547,572,583,619,665,708,752,785,808,871,918,959,1028,1085,1130,1184,1206,1186,1242,1252
Wales,W06000011,Swansea,756,787,805,851,898,960,976,1037,1061,1128,1183,1251,1358,1411,1434,1517,1523,1542,1546,1524
Wales,W06000012,Neath Port Talbot,445,463,467,527,541,555,596,625,640,675,723,753,803,864,856,885,899,887,914,914
Wales,W06000013,Bridgend,416,437,444,501,519,533,573,601,618,655,707,740,793,857,854,884,904,893,923,925
Wales,W06000014,Vale of Glamorgan,343,361,371,409,419,448,466,491,506,546,582,602,635,688,715,739,747,727,746,747
Wales,W06000015,Cardiff,900,943,977,1067,1090,1162,1205,1275,1323,1431,1530,1592,1700,1857,1949,2028,2064,2014,2084,2094
Wales,W06000016,Rhondda Cynon Taf,679,704,728,789,831,901,927,1006,1031,1084,1145,1179,1248,1318,1351,1416,1399,1340,1396,1408
Wales,W06000024,Merthyr Tydfil,165,172,176,191,201,218,223,241,248,262,279,290,309,329,339,354,350,334,348,353
Wales,W06000018,Caerphilly,495,517,534,626,642,673,735,771,773,806,860,892,943,986,1031,1083,1066,1019,1069,1079
Wales,W06000019,Blaenau Gwent,213,219,225,261,265,274,297,310,310,323,343,353,372,386,403,422,415,395,412,416
Wales,W06000020,Torfaen,270,281,289,338,344,358,389,405,406,422,447,461,486,504,526,552,543,519,544,550
Wales,W06000021,Monmouthshire,239,246,258,298,312,343,357,373,386,416,440,459,493,528,557,592,580,585,590,584
Wales,W06000022,Newport,379,402,420,482,505,557,573,592,608,656,695,727,782,840,888,944,922,929,941,936
Scotland,S12000033,Aberdeen City,546,567,596,654,689,707,708,733,775,805,891,928,993,1049,1089,1167,1191,1167,1207,1227
Scotland,S12000034,Aberdeenshire,568,595,631,696,738,768,783,828,882,926,1025,1070,1139,1200,1242,1326,1352,1328,1372,1400
Scotland,S12000041,Angus,308,321,333,362,391,415,433,467,479,503,548,566,592,617,652,687,696,695,716,718
Scotland,S12000035,Argyll and Bute,263,275,292,316,326,356,371,387,409,443,477,493,525,574,574,585,590,581,594,600
Scotland,S12000036,City of Edinburgh,1375,1432,1482,1530,1587,1715,1720,1771,1842,1970,2130,2201,2329,2510,2650,2810,2749,2714,2761,2778
Scotland,S12000005,Clackmannanshire,135,141,146,159,160,174,183,192,197,207,230,245,266,289,296,312,319,313,326,329
Scotland,S12000006,Dumfries and Galloway,493,514,544,541,560,588,589,604,617,648,718,775,856,890,904,953,976,966,1017,1040
Scotland,S12000042,Dundee City,424,438,449,487,525,550,574,607,617,642,694,713,749,781,826,874,887,882,907,914
Scotland,S12000008,East Ayrshire,322,332,340,367,400,435,465,483,487,511,562,588,633,679,698,734,752,732,765,779
Scotland,S12000045,East Dunbartonshire,341,357,371,398,412,426,436,452,467,495,535,561,605,662,668,709,711,700,723,733
Scotland,S12000010,East Lothian,255,269,287,306,299,311,349,369,383,407,452,477,512,547,558,606,622,619,632,638
Scotland,S12000011,East Renfrewshire,267,279,290,314,336,350,363,384,396,414,440,457,485,515,526,559,573,565,600,615
Scotland,S12000014,Falkirk,386,406,430,450,488,539,577,597,613,637,693,727,772,795,825,884,884,869,890,895
Scotland,S12000015,Fife,965,1006,1047,1150,1163,1265,1333,1394,1428,1492,1630,1727,1873,2041,2101,2230,2285,2245,2334,2375
Scotland,S12000046,Glasgow City,1952,1995,2013,2117,2174,2251,2361,2449,2440,2509,2692,2775,2934,3018,3057,3155,3135,3112,3170,3151
Scotland,S12000017,Highland,565,591,623,652,679,740,777,833,862,917,1006,1087,1173,1295,1306,1384,1388,1360,1447,1482
Scotland,S12000018,Inverclyde,262,272,280,299,316,326,336,354,364,380,402,417,440,464,470,495,503,489,513,519
Scotland,S12000019,Midlothian,231,244,259,276,269,277,306,321,331,347,381,399,427,455,466,506,519,523,536,543
Scotland,S12000020,Moray,217,227,238,246,257,277,290,314,319,339,372,417,447,506,496,532,542,535,563,574
Scotland,S12000013,Na h-Eileanan Siar,63,64,65,81,80,87,93,97,97,97,113,123,136,151,160,162,154,152,167,172
Scotland,S12000021,North Ayrshire,366,378,389,419,452,494,530,550,557,585,643,671,719,770,791,827,845,822,857,869
Scotland,S12000044,North Lanarkshire,944,975,999,1054,1074,1144,1172,1211,1232,1275,1389,1461,1582,1651,1691,1755,1761,1772,1792,1787
Scotland,S12000023,Orkney Islands,52,55,59,50,55,55,59,66,73,78,92,97,105,113,117,120,122,125,128,129
Scotland,S12000024,Perth and Kinross,404,422,442,475,527,543,566,616,642,699,764,774,799,851,905,961,966,932,970,989
Scotland,S12000038,Renfrewshire,533,555,572,613,649,671,693,733,755,790,842,878,932,990,1011,1070,1089,1066,1127,1153
Scotland,S12000026,Scottish Borders ,264,278,298,344,369,379,407,441,464,479,533,558,593,663,671,687,731,751,772,782
Scotland,S12000027,Shetland Islands,48,51,52,52,54,58,59,68,74,79,87,92,106,107,101,103,109,113,119,121
Scotland,S12000028,South Ayrshire,342,356,367,380,416,448,474,495,510,547,586,619,676,752,772,812,793,785,813,823
Scotland,S12000029,South Lanarkshire,859,896,916,978,994,1084,1129,1215,1275,1339,1437,1480,1570,1688,1756,1818,1824,1801,1877,1900
Scotland,S12000030,Stirling,253,265,280,303,337,348,362,391,407,442,479,479,491,523,557,592,597,573,600,616
Scotland,S12000039,West Dunbartonshire,297,311,322,344,355,369,377,390,403,429,465,487,525,573,576,605,603,589,606,612
Scotland,S12000040,West Lothian,348,367,380,444,465,496,539,576,576,612,696,727,785,826,845,905,895,886,924,938
Northern Ireland,N09000001,Antrim and Newtownabbey,320,345,334,364,363,407,440,484,517,549,614,635,673,725,761,803,828,811,828,844
Northern Ireland,N09000011,Ards and North Down,375,405,391,427,430,480,516,565,602,641,712,736,779,841,884,932,962,945,1014,1050
Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",423,455,441,473,483,537,586,640,693,743,824,857,914,1006,1062,1119,1150,1130,1115,1121
Northern Ireland,N09000003,Belfast,1049,1116,1082,1158,1129,1203,1272,1361,1421,1464,1604,1665,1733,1820,1877,1944,1985,1952,1971,1993
Northern Ireland,N09000004,Causeway Coast and Glens,292,315,303,337,357,394,454,498,528,551,598,621,664,715,759,790,795,800,844,863
Northern Ireland,N09000005,Derry City and Strabane,344,373,365,404,421,458,519,563,596,616,667,696,736,788,831,866,864,883,870,865
Northern Ireland,N09000006,Fermanagh and Omagh,264,284,280,287,287,309,349,379,401,421,464,476,504,547,571,608,595,591,614,626
Northern Ireland,N09000007,Lisburn and Castlereagh,317,340,328,358,354,391,424,470,500,531,598,617,653,700,738,781,808,803,811,824
Northern Ireland,N09000008,Mid and East Antrim,315,338,327,357,360,405,437,478,510,544,602,623,659,716,752,791,814,796,819,838
Northern Ireland,N09000009,Mid Ulster,296,317,309,317,318,342,388,424,455,484,543,558,596,649,688,726,734,731,738,745
Northern Ireland,N09000010,"Newry, Mourne and Down",383,410,401,422,428,470,518,566,607,645,715,739,784,855,903,953,972,957,954,961
,,,,,,,,,,,,,,,,,,,,,,
1 Totals may not sum due to rounding.,,,,,,,,,,,,,,,,,,,,,,
