D.61/D.62 Imputed social contributions/Social benefits received by Local Authority1 ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,£ million
South East,E06000044,Portsmouth,500,500,520,502,496,517,556,591,609,644,676,730,807,840,871,902,932,917,955,974
South East,E06000038,Reading,314,326,338,363,372,388,410,434,471,506,534,569,622,670,688,743,755,763,798,815
South East,E06000039,Slough,258,267,279,302,310,326,344,363,394,427,457,494,550,598,623,672,679,687,721,740
South East,E06000045,Southampton,429,430,442,486,531,576,608,651,660,690,723,784,876,898,924,979,999,993,1020,1027
South East,E06000037,West Berkshire,317,325,340,364,372,388,410,436,469,505,535,571,624,668,683,733,743,746,777,794
South East,E06000040,Windsor and Maidenhead,299,301,313,337,344,360,382,406,437,471,499,531,581,625,643,690,696,702,732,750
South East,E06000041,Wokingham,324,335,349,378,387,403,423,448,479,514,543,575,629,672,686,742,753,759,795,817
South East,E07000004,Aylesbury Vale,429,449,484,509,528,564,600,633,677,748,765,801,864,911,943,1018,1050,1063,1128,1172
South East,E07000005,Chiltern,247,255,269,278,284,303,324,344,368,407,416,434,466,489,500,533,542,543,567,579
South East,E07000006,South Bucks,166,173,183,192,197,210,224,240,258,285,293,307,333,351,362,387,395,396,415,425
South East,E07000007,Wycombe,438,453,481,502,516,553,590,624,668,737,753,788,851,897,927,992,1005,1003,1047,1067
South East,E07000061,Eastbourne,268,275,288,311,327,351,374,386,421,453,474,504,547,591,596,621,632,641,667,682
South East,E07000062,Hastings,253,257,273,294,311,332,351,358,385,410,427,455,497,538,542,561,573,578,600,615
South East,E07000063,Lewes,272,278,294,318,336,359,378,386,414,441,460,489,535,582,586,613,628,635,659,673
South East,E07000064,Rother,263,271,280,299,311,333,352,359,386,414,433,462,502,543,545,566,575,584,608,622
South East,E07000065,Wealden,420,435,452,485,510,546,578,591,635,680,710,751,817,887,897,938,962,980,1023,1046
South East,E07000084,Basingstoke and Deane,343,351,369,393,419,440,461,482,516,565,603,649,718,767,788,857,891,890,933,955
South East,E07000085,East Hampshire,314,322,340,362,387,403,417,434,462,510,544,581,637,678,691,748,747,757,794,813
South East,E07000086,Eastleigh,266,274,294,312,331,349,365,384,409,447,476,517,571,608,628,676,710,707,733,748
South East,E07000087,Fareham,252,260,273,288,308,325,340,355,374,406,432,470,517,545,558,602,633,629,655,669
South East,E07000088,Gosport,184,189,196,207,218,230,243,256,272,298,318,349,382,403,412,444,465,463,482,494
South East,E07000089,Hart,191,195,203,215,229,241,254,267,287,317,338,362,398,421,428,463,481,481,505,517
South East,E07000090,Havant,279,288,301,316,333,351,367,385,407,441,467,508,557,587,603,647,677,671,700,715
South East,E07000091,New Forest,488,503,530,563,600,627,651,678,721,795,844,896,978,1036,1053,1139,1134,1149,1199,1229
South East,E07000092,Rushmoor,200,210,221,231,249,258,267,277,295,324,346,371,405,431,441,476,491,489,509,524
South East,E07000093,Test Valley,308,323,340,364,389,406,423,442,472,521,555,591,643,680,695,753,756,769,812,841
South East,E07000094,Winchester,304,319,336,357,380,396,413,431,460,508,542,581,638,680,696,758,757,772,814,843
South East,E07000105,Ashford,250,257,273,290,308,325,341,360,387,420,443,473,520,558,574,612,632,641,660,675
South East,E07000106,Canterbury,374,383,399,422,444,469,491,514,548,591,621,669,738,787,817,870,901,920,972,1001
South East,E07000107,Dartford,196,201,208,218,230,245,259,275,295,317,333,361,402,428,442,468,486,492,508,516
South East,E07000108,Dover,292,299,311,327,343,360,375,391,415,445,467,503,555,588,606,635,654,664,691,706
South East,E07000109,Gravesham,218,223,231,243,256,271,284,299,317,339,356,382,423,449,461,485,500,506,518,521
South East,E07000110,Maidstone,354,362,376,397,416,437,456,478,508,548,578,618,682,734,755,802,826,841,873,889
South East,E07000111,Sevenoaks,300,308,322,340,358,378,393,409,440,479,498,519,563,601,617,653,650,666,689,703
South East,E07000112,Shepway,268,274,286,301,316,334,349,365,392,422,445,480,533,566,587,617,633,640,669,684
South East,E07000113,Swale,276,282,294,310,330,353,373,393,414,443,469,507,561,600,617,652,674,680,699,711
South East,E07000114,Thanet,354,363,378,395,415,439,454,471,499,534,559,604,667,707,729,770,796,811,851,868
South East,E07000115,Tonbridge and Malling,287,296,312,332,353,376,394,411,441,483,508,535,587,630,648,685,685,706,734,752
South East,E07000116,Tunbridge Wells,279,289,302,322,341,361,375,391,418,455,479,509,558,598,617,650,646,660,680,693
South East,E07000177,Cherwell,349,360,384,388,374,392,420,439,457,501,520,560,620,651,674,719,724,722,772,798
South East,E07000178,Oxford,364,377,403,401,384,404,438,460,489,528,542,580,643,681,712,762,768,773,821,845
South East,E07000179,South Oxfordshire,343,356,378,376,363,381,404,420,437,477,495,533,590,617,640,683,687,687,733,757
South East,E07000180,Vale of White Horse,307,315,336,337,328,342,364,379,394,432,448,479,531,557,578,618,622,622,672,700
South East,E07000181,West Oxfordshire,259,265,282,281,271,284,304,319,332,367,384,414,459,482,500,539,544,540,576,591
South East,E07000207,Elmbridge,367,379,401,401,412,451,469,492,530,575,601,625,662,701,721,765,787,791,821,841
South East,E07000208,Epsom and Ewell,218,225,236,235,240,261,269,281,303,330,347,365,390,415,429,457,472,474,492,503
South East,E07000209,Guildford,387,398,422,422,436,471,483,503,538,584,609,637,681,726,755,806,829,836,880,908
South East,E07000210,Mole Valley,260,266,282,280,287,311,322,335,358,387,405,424,452,478,488,519,532,528,545,556
South East,E07000211,Reigate and Banstead,400,414,439,439,453,488,502,522,559,608,639,669,720,765,789,843,864,869,902,926
South East,E07000212,Runnymede,232,242,253,254,262,283,291,301,321,345,363,379,404,430,442,474,490,492,515,534
South East,E07000213,Spelthorne,275,282,297,296,303,329,339,353,377,409,428,448,479,508,526,560,574,574,597,611
South East,E07000214,Surrey Heath,246,252,267,264,270,293,304,320,343,372,390,406,434,459,474,502,513,515,536,548
South East,E07000215,Tandridge,252,261,276,276,283,305,313,325,347,377,394,411,438,463,474,504,519,519,539,551
South East,E07000216,Waverley,353,363,379,377,388,421,436,455,485,523,547,573,612,647,668,706,723,723,752,770
South East,E07000217,Woking,272,279,294,293,302,326,337,351,379,415,437,460,492,526,546,577,591,590,612,627
South East,E07000223,Adur,186,190,199,209,220,229,239,249,264,286,298,314,341,362,372,399,406,401,421,430
South East,E07000224,Arun,434,445,471,494,519,544,572,604,645,696,726,769,833,884,909,975,993,979,1032,1062
South East,E07000225,Chichester,329,342,358,375,392,409,429,450,481,520,544,579,629,670,692,739,752,736,781,804
South East,E07000226,Crawley,266,276,290,306,322,333,347,364,391,423,441,467,508,546,565,607,613,615,637,648
South East,E07000227,Horsham,326,333,353,372,392,412,435,460,494,534,557,587,635,677,694,742,749,753,783,805
South East,E07000228,Mid Sussex,345,356,371,389,408,429,452,477,512,554,582,617,671,719,740,792,804,810,838,857
South East,E07000229,Worthing,305,313,329,344,359,375,394,414,442,477,499,530,575,613,637,681,691,679,718,738
South West,E06000022,Bath and North East Somerset,452,467,494,496,514,535,565,590,625,671,704,761,840,875,902,954,969,976,1038,1071
South West,E06000028,Bournemouth,456,465,483,523,555,564,592,606,623,678,714,759,832,888,922,983,1007,1018,1052,1070
South West,E06000023,"Bristol, City of",963,978,1000,1025,1055,1105,1193,1266,1297,1373,1447,1551,1713,1772,1803,1897,1934,1930,1994,2013
South West,E06000052,Cornwall,1263,1301,1355,1467,1660,1783,1848,1897,1994,2144,2304,2453,2674,2799,2881,3062,3101,3132,3241,3301
South West,E06000053,Isles of Scilly,5,5,6,6,7,8,8,8,9,9,10,11,11,12,12,13,13,13,14,14
South West,E06000024,North Somerset,505,523,552,552,574,598,634,667,711,773,814,881,978,1020,1044,1101,1113,1121,1183,1213
South West,E06000026,Plymouth,605,614,638,673,689,734,804,811,834,890,940,1020,1137,1218,1221,1290,1327,1340,1387,1404
South West,E06000029,Poole,395,401,413,444,469,476,501,514,524,574,600,637,694,727,744,783,797,804,823,832
South West,E06000025,South Gloucestershire,649,671,714,720,748,781,826,869,925,1001,1047,1131,1259,1314,1354,1434,1452,1459,1544,1585
South West,E06000030,Swindon,343,354,362,395,426,466,511,543,575,601,624,678,770,813,850,916,937,957,979,989
South West,E06000027,Torbay,385,395,411,432,446,472,508,524,556,604,631,664,721,765,772,812,819,820,818,822
South West,E06000054,Wiltshire,1059,1090,1159,1264,1289,1350,1450,1526,1634,1769,1903,2064,2276,2383,2483,2633,2742,2782,2929,3013
South West,E07000040,East Devon,377,385,411,409,433,462,494,505,531,573,604,651,715,742,759,815,834,841,881,906
South West,E07000041,Exeter,333,346,365,361,383,404,431,436,462,497,522,560,618,647,667,722,748,758,800,824
South West,E07000042,Mid Devon,204,212,225,226,241,258,277,286,300,325,346,375,416,433,444,475,486,488,507,516
South West,E07000043,North Devon,265,271,287,285,302,323,348,356,373,403,423,455,503,522,536,569,580,579,599,612
South West,E07000044,South Hams,247,254,270,269,282,300,318,323,337,364,382,410,451,467,476,508,520,520,540,548
South West,E07000045,Teignbridge,360,374,396,394,417,445,475,484,505,542,568,611,673,696,708,758,779,785,821,839
South West,E07000046,Torridge,170,177,189,190,204,218,235,242,253,275,289,312,343,356,365,393,402,405,422,433
South West,E07000047,West Devon,145,150,159,159,168,183,193,197,207,223,237,258,286,298,306,327,334,335,347,354
South West,E07000048,Christchurch,139,144,153,158,161,169,183,191,206,222,235,251,272,292,302,317,329,339,350,359
South West,E07000049,East Dorset,261,270,284,294,302,317,344,361,388,415,440,466,501,534,551,579,598,610,631,645
South West,E07000050,North Dorset,188,196,207,217,223,235,258,272,297,322,345,364,391,416,435,458,475,484,503,513
South West,E07000051,Purbeck,141,146,152,157,160,166,179,186,201,216,228,242,260,277,285,299,309,316,329,335
South West,E07000052,West Dorset,287,297,311,323,332,350,384,401,435,467,496,526,568,607,626,657,680,695,718,735
South West,E07000053,Weymouth and Portland,202,208,214,223,229,241,261,271,292,312,329,348,375,399,411,430,443,450,464,474
South West,E07000078,Cheltenham,294,300,317,333,346,351,369,390,420,454,478,516,574,606,607,642,659,669,684,693
South West,E07000079,Cotswold,217,223,235,246,253,257,274,290,311,336,353,379,417,436,437,463,479,488,502,509
South West,E07000080,Forest of Dean,211,219,231,243,252,256,273,288,308,333,348,375,413,432,432,458,472,481,496,505
South West,E07000081,Gloucester,291,299,319,336,346,353,377,400,431,469,498,541,601,636,640,683,708,722,746,759
South West,E07000082,Stroud,291,299,314,328,340,346,368,389,417,450,472,509,563,593,594,628,649,662,685,695
South West,E07000083,Tewkesbury,210,208,220,232,241,247,262,277,296,321,337,364,406,430,432,459,480,493,509,524
South West,E07000187,Mendip,273,279,297,303,340,352,378,396,422,456,488,524,571,595,605,638,645,661,676,685
South West,E07000188,Sedgemoor,279,288,303,309,347,360,388,407,435,473,507,545,594,621,635,673,686,707,725,735
South West,E07000189,South Somerset,404,415,437,443,494,512,552,579,621,673,719,773,845,877,896,946,958,980,999,1009
South West,E07000190,Taunton Deane,268,275,290,295,336,351,378,396,424,459,490,525,575,600,611,646,655,671,689,702
South West,E07000191,West Somerset,91,94,101,102,115,118,127,132,139,149,159,170,184,191,191,201,201,205,208,209
Wales,W06000001,Isle of Anglesey,205,210,217,237,230,235,260,268,285,290,310,332,357,395,404,411,414,410,429,438
Wales,W06000002,Gwynedd,317,322,327,336,365,389,407,428,452,481,515,539,575,587,589,606,614,617,656,672
Wales,W06000003,Conwy,333,339,353,375,382,411,441,468,500,531,551,579,622,643,663,711,704,718,731,731
Wales,W06000004,Denbighshire,279,284,298,319,324,347,372,391,418,441,458,480,513,528,540,578,574,585,595,595
Wales,W06000005,Flintshire,346,354,364,424,426,449,488,502,531,565,606,645,696,744,769,800,824,835,864,876
Wales,W06000006,Wrexham,301,305,315,366,369,388,421,433,458,490,528,564,611,655,681,710,731,738,760,767
Wales,W06000023,Powys,284,291,310,359,386,425,477,503,521,556,578,609,658,705,731,784,805,813,828,840
Wales,W06000008,Ceredigion,200,205,215,226,247,263,284,293,303,324,329,345,375,391,401,425,430,428,441,444
Wales,W06000009,Pembrokeshire,311,317,324,340,370,398,433,450,471,508,523,557,611,635,653,690,699,705,734,749
Wales,W06000010,Carmarthenshire,477,487,500,522,568,609,663,685,716,771,792,840,919,952,979,1032,1047,1053,1100,1119
Wales,W06000011,Swansea,671,684,704,734,782,841,869,918,954,1011,1035,1110,1228,1257,1257,1337,1336,1386,1379,1369
Wales,W06000012,Neath Port Talbot,392,400,406,456,471,484,533,556,577,608,638,673,731,778,758,785,795,799,820,826
Wales,W06000013,Bridgend,367,378,385,434,451,466,513,535,557,589,625,662,722,772,756,783,799,804,828,836
Wales,W06000014,Vale of Glamorgan,295,304,314,343,354,379,404,424,446,482,501,525,565,603,619,643,646,643,656,665
Wales,W06000015,Cardiff,776,792,827,895,920,983,1047,1102,1166,1261,1319,1390,1511,1628,1687,1764,1785,1782,1834,1863
Wales,W06000016,Rhondda Cynon Taf,600,610,634,681,723,791,830,899,933,978,1010,1055,1135,1184,1197,1257,1234,1200,1247,1269
Wales,W06000024,Merthyr Tydfil,146,149,153,165,175,191,200,215,224,236,246,259,281,295,301,314,308,299,311,318
Wales,W06000018,Caerphilly,437,446,463,543,560,589,661,689,699,726,758,795,856,882,911,959,937,911,953,971
Wales,W06000019,Blaenau Gwent,188,189,195,227,231,240,267,277,280,291,302,315,338,346,356,374,365,352,368,375
Wales,W06000020,Torfaen,238,243,250,293,300,313,350,362,367,379,394,411,441,451,465,490,478,463,485,495
Wales,W06000021,Monmouthshire,204,203,216,248,263,292,312,323,341,367,379,401,440,464,484,518,502,520,520,519
Wales,W06000022,Newport,324,333,352,403,426,474,501,513,537,579,598,636,699,738,771,826,798,826,829,832
Scotland,S12000033,Aberdeen City,471,480,507,552,589,607,619,640,688,707,762,812,886,917,943,1004,1026,1021,1059,1085
Scotland,S12000034,Aberdeenshire,490,504,537,588,631,659,684,723,783,814,876,937,1017,1049,1075,1141,1165,1162,1204,1238
Scotland,S12000041,Angus,276,285,294,317,347,370,393,425,439,459,490,514,546,562,590,619,628,635,654,658
Scotland,S12000035,Argyll and Bute,234,241,257,276,286,316,334,349,373,403,426,448,485,525,520,527,532,531,543,550
Scotland,S12000036,City of Edinburgh,1223,1255,1299,1321,1383,1505,1528,1576,1660,1766,1871,1974,2122,2261,2376,2500,2441,2440,2480,2500
Scotland,S12000005,Clackmannanshire,120,123,128,138,139,153,164,172,179,186,203,221,244,263,267,280,288,285,297,301
Scotland,S12000006,Dumfries and Galloway,445,458,486,474,493,522,528,539,557,582,633,700,788,807,811,853,877,879,927,953
Scotland,S12000042,Dundee City,380,388,397,427,466,491,521,552,567,585,620,647,690,711,748,787,800,806,829,837
Scotland,S12000008,East Ayrshire,289,293,299,320,353,387,422,438,445,464,500,534,585,621,633,662,682,669,700,715
Scotland,S12000045,East Dunbartonshire,307,318,330,351,365,379,394,408,426,451,478,510,560,608,608,642,645,641,663,673
Scotland,S12000010,East Lothian,227,236,252,265,259,270,310,328,346,365,398,428,467,492,497,538,554,560,570,577
Scotland,S12000011,East Renfrewshire,240,248,258,276,297,312,328,348,362,377,392,415,447,470,475,503,517,516,549,564
Scotland,S12000014,Falkirk,345,357,378,389,427,477,521,538,557,575,612,655,707,718,738,788,788,785,803,809
Scotland,S12000015,Fife,858,883,919,1000,1012,1113,1195,1249,1293,1344,1437,1554,1718,1856,1893,2001,2057,2045,2127,2173
Scotland,S12000046,Glasgow City,1807,1831,1842,1924,1980,2053,2179,2263,2268,2312,2436,2548,2734,2788,2799,2857,2842,2851,2901,2886
Scotland,S12000017,Highland,498,513,542,559,586,646,690,742,775,821,879,973,1069,1169,1165,1226,1230,1222,1306,1345
Scotland,S12000018,Inverclyde,236,241,248,263,280,290,304,320,333,346,359,378,405,423,425,446,454,446,469,476
Scotland,S12000019,Midlothian,206,214,228,239,232,240,272,286,299,311,335,358,389,409,415,450,463,473,484,491
Scotland,S12000020,Moray,189,195,206,209,220,240,255,278,285,300,322,372,406,457,442,471,480,481,507,520
Scotland,S12000013,Na h-Eileanan Siar,54,54,55,69,69,75,83,85,87,86,98,109,124,136,144,144,136,137,151,156
Scotland,S12000021,North Ayrshire,328,334,342,365,399,440,481,499,509,531,573,609,664,705,717,746,765,751,784,798
Scotland,S12000044,North Lanarkshire,858,876,895,934,951,1020,1059,1094,1123,1153,1229,1319,1456,1502,1523,1567,1576,1608,1623,1621
Scotland,S12000023,Orkney Islands,45,47,51,41,45,46,51,57,65,69,80,86,95,100,103,105,107,112,114,116
Scotland,S12000024,Perth and Kinross,357,367,386,409,462,478,506,553,584,634,680,700,731,768,813,860,865,843,878,900
Scotland,S12000038,Renfrewshire,480,492,508,539,575,597,626,664,691,719,751,796,859,902,914,963,982,972,1031,1058
Scotland,S12000026,Scottish Borders ,227,236,254,292,318,327,359,390,417,427,466,499,539,597,598,608,651,681,700,712
Scotland,S12000027,Shetland Islands,41,43,44,42,44,48,50,58,65,69,75,81,95,94,87,87,93,99,105,107
Scotland,S12000028,South Ayrshire,306,314,324,330,366,398,428,447,466,497,523,564,626,692,705,739,720,721,747,759
Scotland,S12000029,South Lanarkshire,769,792,807,853,868,957,1013,1094,1162,1213,1274,1334,1439,1533,1582,1626,1633,1633,1704,1731
Scotland,S12000030,Stirling,224,231,244,261,295,307,324,351,370,401,426,433,449,472,500,530,534,518,544,560
Scotland,S12000039,West Dunbartonshire,267,277,287,304,315,329,340,352,368,390,416,443,486,526,525,547,547,539,555,563
Scotland,S12000040,West Lothian,303,314,323,376,396,426,474,509,514,542,604,645,712,738,747,797,787,790,825,841
Northern Ireland,N09000001,Antrim and Newtownabbey,257,265,257,273,284,317,363,399,444,466,501,538,584,614,634,667,687,698,716,727
Northern Ireland,N09000011,Ards and North Down,302,313,302,322,337,376,428,467,517,545,581,624,676,714,739,778,802,817,887,917
Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",343,355,342,358,381,422,486,528,594,630,670,723,791,850,884,928,952,968,951,949
Northern Ireland,N09000003,Belfast,881,905,880,923,927,979,1085,1157,1245,1278,1353,1440,1533,1585,1609,1651,1682,1714,1735,1745
Northern Ireland,N09000004,Causeway Coast and Glens,239,248,237,261,286,314,384,420,456,473,494,532,583,615,644,665,666,696,739,754
Northern Ireland,N09000005,Derry City and Strabane,286,299,292,321,344,373,445,481,521,535,558,602,651,683,711,736,731,776,762,753
Northern Ireland,N09000006,Fermanagh and Omagh,219,227,223,222,228,243,291,313,343,355,378,403,437,462,474,505,489,505,527,536
Northern Ireland,N09000007,Lisburn and Castlereagh,254,261,252,268,276,302,349,387,428,450,487,522,565,592,614,647,668,690,697,704
Northern Ireland,N09000008,Mid and East Antrim,253,261,252,268,283,318,362,395,438,462,491,528,572,607,628,658,678,686,709,723
Northern Ireland,N09000009,Mid Ulster,244,252,245,243,251,268,323,350,389,408,440,470,516,547,570,600,603,623,629,632
Northern Ireland,N09000010,"Newry, Mourne and Down",314,323,316,322,339,370,432,468,521,546,582,625,679,723,751,791,805,822,818,820
,,,,,,,,,,,,,,,,,,,,,,
1 Totals may not sum due to rounding.,,,,,,,,,,,,,,,,,,,,,,
