B.5g Balance of primary incomes by Local Authority1 ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,£ million
East of England,E07000147,North Norfolk,963,1017,1036,1121,1185,1233,1263,1309,1370,1380,1464,1518,1495,1530,1576,1611,1650,1690,1729,1773
East of England,E07000148,Norwich,1373,1434,1464,1581,1670,1725,1775,1854,1947,1988,2111,2183,2199,2277,2349,2441,2512,2583,2752,2869
East of England,E07000149,South Norfolk,1247,1312,1344,1453,1530,1584,1627,1702,1772,1801,1919,1991,1987,2046,2117,2188,2225,2288,2397,2453
East of England,E07000200,Babergh,967,1002,1042,1148,1213,1259,1306,1365,1425,1441,1505,1569,1559,1598,1587,1609,1631,1693,1774,1839
East of England,E07000201,Forest Heath,750,748,774,857,822,847,896,940,992,980,1026,1078,1070,1106,1130,1147,1154,1233,1300,1331
East of England,E07000202,Ipswich,1272,1342,1388,1539,1638,1689,1779,1908,2053,2079,2200,2343,2376,2475,2503,2570,2617,2706,2851,2960
East of England,E07000203,Mid Suffolk,985,1027,1079,1203,1264,1312,1360,1440,1517,1530,1631,1722,1720,1765,1764,1799,1831,1902,2006,2080
East of England,E07000204,St Edmundsbury,1112,1197,1222,1360,1447,1498,1567,1652,1736,1764,1864,1968,1967,2034,2052,2078,2113,2192,2308,2375
East of England,E07000205,Suffolk Coastal,1369,1417,1443,1586,1667,1708,1775,1873,1971,1994,2123,2247,2207,2268,2261,2274,2316,2400,2519,2609
East of England,E07000206,Waveney,1197,1242,1282,1424,1513,1556,1643,1738,1825,1824,1917,2008,1988,2014,1989,2018,2051,2096,2200,2270
London,E09000007,Camden,3433,3914,4467,5419,5597,5537,5787,6559,7655,8600,9675,10221,10073,9992,9862,10717,12021,12212,13527,14128
London,E09000001,City of London,118,140,175,216,234,228,240,263,304,346,413,413,408,394,386,368,379,388,465,491
London,E09000012,Hackney ,1149,1374,1662,2079,2252,2339,2518,2780,3198,3688,4123,4255,4363,4626,4787,5075,5386,5709,6171,6550
London,E09000013,Hammersmith and Fulham ,5672,6117,6614,7348,7521,7413,7601,8163,8938,9899,11009,11475,11544,11468,11243,11759,13135,13877,14334,14413
London,E09000014,Haringey,3900,4120,4415,4834,5008,5119,5267,5586,5984,6499,7011,7227,7215,7546,7636,7995,8372,8848,9317,9454
London,E09000019,Islington,3167,3429,3641,4052,4188,4241,4362,4589,4966,5420,5931,6103,6043,6352,6563,6961,7411,7923,8470,8657
London,E09000020,Kensington and Chelsea,5720,6078,6508,7397,7663,7495,7727,8291,9103,9809,10745,11262,10850,10666,10334,10964,12221,13166,13546,13380
London,E09000022,Lambeth ,3313,3618,3970,4527,4706,4760,4953,5297,5776,6336,6933,7076,7050,7461,7660,8059,8543,9044,10100,10285
London,E09000023,Lewisham ,2723,2985,3253,3698,3877,3943,4150,4439,4849,5338,5792,5910,5836,6236,6286,6587,7015,7564,8115,8346
London,E09000025,Newham ,1357,1598,1892,2374,2608,2778,3033,3299,3717,4237,4779,4962,5013,5481,5723,5991,6248,6547,7165,7679
London,E09000028,Southwark,2654,2922,3272,3805,3991,4028,4248,4590,5097,5657,6205,6311,6322,6813,6905,7247,7761,8320,8914,9114
London,E09000030,Tower Hamlets,3064,3310,3549,3961,4157,4249,4425,4712,5092,5588,6102,6280,6397,6758,6909,7259,7822,8408,9217,9592
London,E09000032,Wandsworth,3914,4423,5172,6291,6613,6577,6897,7699,9030,10269,11787,12113,12216,12261,11912,12563,13730,15016,15855,16580
London,E09000033,Westminster,4365,4791,5469,6420,6748,6729,7049,7833,9014,9990,11140,11519,11440,11360,11171,12114,13482,14426,15794,16165
London,E09000002,Barking and Dagenham,1769,1949,2022,2203,2396,2493,2613,2710,2801,2894,3118,3266,3242,3413,3492,3666,3816,4039,4324,4680
London,E09000003,Barnet,4335,4750,5090,5628,5935,6187,6530,6837,7389,7780,8329,8595,8409,8710,8915,9652,10150,10870,12065,12387
London,E09000004,Bexley,3464,3644,3719,3910,4112,4162,4325,4445,4560,4676,4957,5086,4940,5081,5084,5203,5428,5696,6089,6312
London,E09000005,Brent ,2961,3261,3545,3950,4236,4434,4638,4832,5265,5551,6034,6275,6262,6486,6706,7204,7653,8139,8777,9077
London,E09000006,Bromley,4676,5049,5320,5818,6089,6236,6604,7020,7399,7669,8163,8226,7909,8179,8344,8720,9218,9750,10472,10769
London,E09000008,Croydon,3684,3993,4283,4825,5139,5343,5731,6133,6524,6819,7387,7476,7183,7511,7756,8123,8479,8711,9232,9699
London,E09000009,Ealing,4712,5102,5424,5830,6162,6374,6629,6878,7266,7531,7986,8246,8137,8420,8612,9144,9685,10369,11024,11450
London,E09000010,Enfield,3268,3517,3643,3986,4274,4406,4635,4838,5065,5280,5751,5985,5817,6009,6104,6422,6610,7019,7637,7948
London,E09000011,Greenwich,3297,3495,3599,3847,4114,4262,4466,4649,4855,5050,5369,5577,5517,5749,5873,6095,6408,6770,7261,7561
London,E09000015,Harrow,2691,2927,3142,3431,3672,3858,4096,4285,4625,4785,5146,5292,5135,5376,5470,5815,6107,6347,6744,6977
London,E09000016,Havering,2799,2971,3065,3287,3482,3559,3754,3885,4036,4176,4480,4623,4446,4594,4621,4805,4953,5155,5501,5891
London,E09000017,Hillingdon,3042,3322,3567,3883,4114,4318,4557,4776,5120,5347,5702,5894,5776,5992,6153,6612,7043,7380,7955,8288
London,E09000018,Hounslow,4637,4974,5146,5465,5703,5839,6024,6249,6618,6926,7322,7601,7603,7845,8062,8529,9058,9456,10227,10810
London,E09000021,Kingston upon Thames,2530,2748,2923,3202,3346,3426,3598,3840,4037,4186,4476,4534,4337,4490,4578,4844,5123,5280,5699,5964
London,E09000024,Merton,3213,3430,3638,4011,4217,4286,4462,4722,4978,5178,5529,5607,5425,5630,5741,5954,6295,6466,6886,7159
London,E09000026,Redbridge,3103,3294,3434,3709,3986,4129,4369,4552,4765,4951,5302,5509,5352,5560,5665,5996,6203,6528,7074,7434
London,E09000027,Richmond upon Thames,4084,4313,4529,4811,4954,5025,5224,5418,5678,5876,6156,6275,6071,6156,6282,6579,7040,7382,7967,8383
London,E09000029,Sutton,3009,3211,3338,3650,3777,3857,4049,4272,4506,4665,4963,5033,4866,5041,5136,5373,5668,5807,6234,6491
London,E09000031,Waltham Forest,2853,3059,3134,3372,3640,3775,3935,4083,4270,4483,4862,5077,5005,5251,5359,5633,5858,6180,6614,6974
South East,E06000036,Bracknell Forest,1827,1925,1974,2149,2175,2246,2304,2363,2468,2599,2803,2841,2789,2821,2883,2991,3163,3258,3414,3577
South East,E06000043,Brighton and Hove,3226,3415,3574,3896,4094,4296,4381,4602,4916,5054,5352,5581,5602,5727,5869,5969,6182,6348,6750,6857
South East,E06000046,Isle of Wight,1291,1376,1415,1511,1603,1682,1737,1837,1916,2032,2142,2176,2142,2191,2203,2113,2186,2219,2275,2252
South East,E06000035,Medway,3148,3247,3358,3641,3760,3885,3960,4139,4263,4406,4774,4845,4823,4811,4923,5005,5047,5256,5541,5722
South East,E06000042,Milton Keynes,2758,2978,3147,3429,3632,3888,3957,4182,4468,4755,5042,5221,5072,5321,5405,5453,5596,5807,6114,6492
South East,E06000044,Portsmouth,1968,2027,2120,2398,2389,2545,2579,2615,2711,2733,2870,2931,3002,3094,3111,3039,3147,3269,3436,3568
South East,E06000038,Reading,2334,2494,2560,2848,2904,2999,3082,3207,3399,3589,3897,3974,3859,3902,3997,4136,4369,4497,4698,4950
South East,E06000039,Slough,1845,1978,2019,2235,2309,2393,2472,2557,2720,2896,3177,3293,3285,3361,3495,3601,3795,3891,4073,4297
South East,E06000045,Southampton,2461,2568,2556,2735,2881,3000,3037,3200,3241,3436,3663,3742,3666,3743,3788,3795,3920,4072,4316,4330
South East,E06000037,West Berkshire,2409,2528,2607,2823,2867,2934,3013,3125,3287,3479,3763,3842,3752,3756,3824,3908,4096,4173,4361,4578
South East,E06000040,Windsor and Maidenhead,2408,2514,2542,2777,2787,2845,2911,2978,3159,3321,3580,3667,3587,3606,3711,3805,3972,4130,4318,4538
South East,E06000041,Wokingham,2600,2761,2835,3100,3120,3192,3258,3344,3470,3618,3901,3917,3832,3834,3911,4022,4210,4356,4602,4838
South East,E07000004,Aylesbury Vale,2700,2867,3040,3320,3579,3649,3669,3825,3988,4341,4574,4648,4680,4766,4867,4900,5145,5472,5938,6086
South East,E07000005,Chiltern,1690,1765,1816,1931,2039,2043,2059,2153,2208,2420,2522,2612,2563,2565,2581,2590,2670,2839,3037,3065
South East,E07000006,South Bucks,1149,1206,1243,1337,1405,1414,1432,1503,1574,1721,1833,1874,1857,1912,1929,1919,1992,2150,2284,2305
South East,E07000007,Wycombe,2827,2963,3100,3346,3554,3620,3657,3817,3989,4313,4527,4613,4631,4708,4785,4805,4975,5203,5561,5557
South East,E07000061,Eastbourne,1054,1104,1157,1249,1298,1342,1405,1496,1580,1678,1845,1889,1865,1959,1938,1956,2096,2132,2206,2239
South East,E07000062,Hastings,998,1037,1104,1182,1229,1273,1319,1400,1459,1547,1697,1728,1743,1817,1803,1829,1964,1981,2041,2080
South East,E07000063,Lewes,1122,1170,1242,1335,1397,1423,1455,1530,1584,1670,1833,1875,1862,1950,1948,1977,2124,2155,2235,2264
South East,E07000064,Rother,1055,1094,1134,1201,1232,1258,1301,1357,1410,1490,1636,1686,1661,1731,1708,1723,1845,1875,1946,1968
South East,E07000065,Wealden,1817,1938,2004,2124,2177,2214,2276,2378,2467,2613,2827,2888,2826,2990,2954,3014,3245,3306,3448,3493
South East,E07000084,Basingstoke and Deane,2526,2653,2726,2938,3040,3158,3222,3398,3500,3609,3831,3927,3954,4016,4081,4248,4434,4573,4755,4837
South East,E07000085,East Hampshire,1654,1737,1820,1952,2046,2130,2157,2266,2366,2455,2608,2680,2681,2725,2757,2820,2938,3035,3199,3273
South East,E07000086,Eastleigh,1407,1490,1585,1727,1825,1934,1974,2090,2190,2276,2432,2484,2496,2555,2606,2704,2805,2894,2934,3025
South East,E07000087,Fareham,1340,1429,1476,1600,1696,1790,1816,1905,1953,2022,2156,2208,2205,2236,2267,2360,2440,2527,2577,2656
South East,E07000088,Gosport,898,951,979,1065,1130,1202,1248,1329,1384,1447,1548,1589,1601,1613,1628,1688,1748,1810,1845,1915
South East,E07000089,Hart,1514,1575,1585,1700,1750,1815,1835,1940,2001,2078,2201,2259,2223,2227,2251,2323,2421,2517,2638,2675
South East,E07000090,Havant,1400,1483,1526,1634,1722,1831,1859,1963,2036,2108,2238,2279,2287,2321,2348,2420,2520,2609,2659,2752
South East,E07000091,New Forest,2490,2606,2667,2891,2993,3136,3218,3412,3546,3691,3882,3972,3941,3948,4007,4114,4218,4341,4583,4670
South East,E07000092,Rushmoor,1442,1548,1598,1686,1777,1836,1856,1942,2006,2084,2219,2274,2262,2306,2334,2402,2504,2580,2667,2737
South East,E07000093,Test Valley,1629,1747,1770,1943,2024,2118,2162,2301,2392,2498,2654,2717,2693,2695,2738,2825,2926,3020,3208,3332
South East,E07000094,Winchester,1618,1750,1800,1968,2041,2129,2156,2310,2408,2491,2656,2753,2727,2780,2836,2944,3061,3174,3386,3481
South East,E07000105,Ashford,1369,1433,1510,1653,1740,1809,1846,1992,2107,2206,2346,2388,2381,2425,2449,2536,2665,2749,2855,2880
South East,E07000106,Canterbury,1194,1273,1376,1547,1647,1763,1830,1994,2115,2204,2388,2409,2408,2519,2576,2676,2810,2929,3072,3128
South East,E07000107,Dartford,1010,1066,1121,1218,1269,1337,1373,1463,1557,1635,1756,1800,1802,1850,1888,1947,2029,2127,2265,2341
South East,E07000108,Dover,913,972,1033,1136,1205,1273,1316,1437,1518,1584,1710,1718,1742,1782,1798,1823,1905,1971,2025,2039
South East,E07000109,Gravesham,1099,1157,1214,1312,1373,1432,1452,1548,1620,1682,1804,1824,1834,1873,1900,1934,2012,2102,2206,2250
South East,E07000110,Maidstone,2024,2100,2167,2349,2435,2512,2564,2729,2845,2969,3159,3214,3209,3280,3320,3405,3579,3686,3869,3892
South East,E07000111,Sevenoaks,2197,2266,2300,2461,2510,2529,2555,2709,2819,2922,3053,3096,3035,3046,3099,3173,3328,3456,3690,3600
South East,E07000112,Shepway,858,910,975,1073,1120,1196,1250,1357,1457,1526,1644,1666,1696,1736,1764,1794,1852,1894,1966,1975
South East,E07000113,Swale,1389,1459,1549,1690,1772,1870,1917,2041,2127,2212,2365,2407,2406,2468,2503,2549,2656,2761,2903,2989
South East,E07000114,Thanet,1076,1136,1215,1338,1416,1509,1551,1686,1793,1871,2007,2028,2051,2100,2127,2173,2269,2366,2448,2448
South East,E07000115,Tonbridge and Malling,2090,2159,2210,2376,2438,2510,2529,2696,2803,2926,3092,3155,3128,3192,3224,3306,3527,3655,3933,3888
South East,E07000116,Tunbridge Wells,1997,2092,2147,2307,2370,2412,2428,2587,2690,2799,2957,3043,3047,3081,3121,3181,3353,3438,3676,3620
South East,E07000177,Cherwell,1895,2005,2090,2344,2444,2545,2601,2750,2854,3111,3214,3278,3295,3253,3294,3408,3564,3724,3982,4118
South East,E07000178,Oxford,2073,2218,2328,2580,2675,2828,2949,3156,3354,3610,3686,3728,3727,3721,3814,3993,4180,4404,4667,4820
South East,E07000179,South Oxfordshire,1947,2061,2133,2352,2436,2540,2554,2664,2790,3005,3124,3138,3154,3117,3144,3265,3404,3547,3803,3912
South East,E07000180,Vale of White Horse,1714,1810,1852,2056,2162,2232,2260,2355,2468,2686,2770,2815,2792,2766,2808,2915,3030,3188,3445,3581
South East,E07000181,West Oxfordshire,1447,1508,1569,1709,1771,1841,1878,1976,2060,2259,2373,2404,2415,2388,2426,2546,2654,2745,2924,2992
South East,E07000207,Elmbridge,2347,2522,2638,2854,2935,3013,3030,3205,3460,3757,3905,3977,3886,3944,4037,4212,4413,4568,4827,4868
South East,E07000208,Epsom and Ewell,1174,1271,1321,1438,1476,1536,1560,1644,1777,1947,2047,2082,2005,2086,2165,2259,2353,2428,2593,2637
South East,E07000209,Guildford,2404,2579,2719,2933,3029,3113,3136,3289,3510,3798,3967,3990,3922,4081,4213,4426,4644,4837,5185,5316
South East,E07000210,Mole Valley,1416,1500,1569,1697,1733,1802,1815,1903,2072,2221,2326,2381,2309,2346,2409,2538,2621,2656,2813,2846
South East,E07000211,Reigate and Banstead,2091,2275,2384,2605,2701,2785,2848,3002,3236,3521,3716,3745,3694,3783,3878,4068,4227,4351,4625,4708
South East,E07000212,Runnymede,1423,1549,1625,1748,1805,1853,1876,1952,2080,2232,2349,2371,2331,2384,2444,2549,2721,2835,3014,3105
South East,E07000213,Spelthorne,1662,1773,1850,1984,2033,2095,2112,2203,2365,2566,2677,2715,2685,2738,2829,2944,3097,3191,3370,3425
South East,E07000214,Surrey Heath,1543,1652,1729,1829,1861,1918,1957,2039,2178,2360,2468,2454,2438,2487,2552,2652,2775,2864,3028,3044
South East,E07000215,Tandridge,1343,1447,1512,1634,1686,1736,1782,1849,1982,2162,2262,2278,2205,2265,2318,2409,2524,2582,2756,2778
South East,E07000216,Waverley,2166,2324,2382,2557,2632,2701,2738,2853,3034,3273,3391,3449,3383,3443,3538,3673,3827,3948,4164,4209
South East,E07000217,Woking,1625,1743,1828,1976,2032,2089,2134,2230,2427,2660,2783,2826,2797,2877,2959,3066,3206,3306,3481,3521
South East,E07000223,Adur,681,730,772,836,883,911,936,975,1033,1083,1149,1147,1113,1153,1156,1193,1257,1310,1395,1410
South East,E07000224,Arun,1592,1710,1825,1953,2059,2132,2213,2326,2466,2565,2725,2734,2652,2751,2750,2829,2981,3083,3280,3340
South East,E07000225,Chichester,1272,1380,1473,1589,1645,1688,1744,1841,1943,2031,2119,2158,2101,2173,2204,2258,2372,2439,2618,2666
South East,E07000226,Crawley,1665,1772,1840,1947,2013,2020,2054,2143,2248,2348,2479,2517,2474,2555,2589,2655,2810,2855,2971,3004
South East,E07000227,Horsham,2148,2235,2369,2489,2544,2608,2663,2768,2888,2995,3105,3148,3055,3131,3160,3218,3374,3455,3625,3687
South East,E07000228,Mid Sussex,2272,2401,2465,2590,2662,2701,2778,2883,3001,3102,3262,3313,3233,3317,3355,3419,3627,3705,3867,3928
South East,E07000229,Worthing,1110,1193,1275,1372,1431,1492,1554,1625,1728,1819,1935,1953,1903,1987,2017,2061,2162,2256,2413,2453
South West,E06000022,Bath and North East Somerset,2269,2439,2593,2757,2816,2797,3000,3073,3237,3418,3567,3662,3509,3626,3683,3771,3992,4129,4429,4603
South West,E06000028,Bournemouth,1970,2067,2182,2356,2422,2537,2614,2732,2975,3125,3367,3402,3216,3462,3503,3570,3792,3835,4143,4195
South West,E06000023,"Bristol, City of",4642,4886,5050,5468,5726,5631,5955,6245,6554,6988,7409,7478,7318,7746,7934,7862,8233,8829,9322,9577
South West,E06000052,Cornwall,5126,5368,5382,5747,6073,6367,6558,7009,7324,7731,8043,8151,8091,8327,8422,8495,8631,8957,9199,9459
South West,E06000053,Isles of Scilly,28,29,30,34,33,34,36,36,37,44,42,41,42,40,42,44,41,41,44,44
South West,E06000024,North Somerset,2455,2648,2775,2906,2962,2936,3177,3308,3492,3729,3899,4013,3873,3952,3966,4032,4231,4374,4639,4736
South West,E06000026,Plymouth,2539,2644,2690,2900,2948,3024,3137,3276,3429,3587,3783,3869,3796,4034,4051,3971,4014,4219,4330,4235
South West,E06000029,Poole,1738,1805,1884,2001,2030,2106,2163,2243,2421,2548,2715,2738,2561,2678,2668,2677,2834,2865,3070,3093
South West,E06000025,South Gloucestershire,3253,3499,3706,3921,4010,4000,4304,4455,4687,4980,5180,5304,5140,5281,5353,5506,5805,5990,6376,6567
South West,E06000030,Swindon,2458,2687,2849,3002,3131,3265,3370,3499,3723,3919,4092,4226,4343,4265,4301,4318,4465,4646,4782,4957
South West,E06000027,Torbay,1240,1260,1296,1460,1503,1554,1600,1693,1823,1867,1931,1960,1916,1933,1951,1960,1994,2101,2161,2264
South West,E06000054,Wiltshire,5757,5977,6209,6728,7158,7523,7799,8107,8525,8979,9327,9480,9330,9536,9646,9714,10078,10549,10926,11030
South West,E07000040,East Devon,1389,1445,1458,1561,1630,1706,1747,1853,1965,2092,2191,2283,2243,2243,2249,2271,2319,2405,2529,2558
South West,E07000041,Exeter,1247,1314,1325,1424,1504,1570,1620,1729,1854,1976,2068,2142,2153,2158,2177,2244,2353,2455,2623,2693
South West,E07000042,Mid Devon,757,798,807,871,920,965,994,1071,1131,1208,1276,1326,1334,1326,1332,1341,1384,1417,1479,1493
South West,E07000043,North Devon,987,1022,1038,1106,1158,1209,1262,1343,1420,1518,1579,1627,1618,1616,1616,1628,1661,1699,1772,1790
South West,E07000044,South Hams,971,1022,1032,1094,1157,1192,1225,1287,1364,1443,1501,1564,1527,1517,1499,1507,1542,1577,1652,1655
South West,E07000045,Teignbridge,1335,1417,1415,1512,1578,1661,1711,1809,1913,2029,2102,2167,2161,2147,2129,2155,2227,2303,2416,2443
South West,E07000046,Torridge,620,663,675,728,775,815,848,910,958,1020,1062,1099,1099,1094,1084,1104,1130,1164,1219,1234
South West,E07000047,West Devon,546,575,580,620,653,701,703,748,791,847,888,922,914,914,911,923,943,964,1001,1010
South West,E07000048,Christchurch,539,577,590,636,663,666,703,736,749,800,830,858,825,852,876,878,910,962,990,1004
South West,E07000049,East Dorset,1060,1140,1157,1241,1278,1312,1380,1425,1444,1542,1605,1618,1556,1590,1615,1634,1685,1756,1791,1802
South West,E07000050,North Dorset,723,771,796,869,909,953,1010,1071,1102,1201,1264,1282,1235,1264,1294,1303,1363,1405,1429,1440
South West,E07000051,Purbeck,553,597,596,647,668,687,705,741,764,819,845,867,828,849,866,865,901,930,956,961
South West,E07000052,West Dorset,1089,1178,1207,1300,1362,1404,1499,1570,1618,1735,1803,1842,1767,1815,1865,1868,1934,1995,2021,2031
South West,E07000053,Weymouth and Portland,757,809,806,877,922,974,1024,1066,1093,1178,1227,1243,1201,1224,1245,1248,1286,1316,1332,1328
South West,E07000078,Cheltenham,1463,1518,1585,1723,1820,1834,1827,1951,2141,2253,2335,2395,2344,2427,2478,2531,2598,2754,2827,2828
South West,E07000079,Cotswold,1122,1178,1239,1324,1349,1349,1377,1457,1577,1640,1704,1731,1673,1703,1717,1762,1830,1954,2024,2037
South West,E07000080,Forest of Dean,1027,1069,1108,1191,1247,1255,1284,1365,1489,1556,1606,1639,1572,1601,1628,1651,1703,1809,1879,1887
South West,E07000081,Gloucester,1379,1435,1503,1632,1700,1730,1774,1911,2096,2231,2351,2416,2371,2436,2497,2565,2672,2858,2965,2982
South West,E07000082,Stroud,1413,1474,1519,1635,1715,1732,1754,1872,2033,2117,2205,2246,2179,2226,2270,2309,2392,2565,2669,2671
South West,E07000083,Tewkesbury,1042,1036,1074,1172,1218,1240,1248,1325,1432,1505,1571,1600,1566,1613,1652,1691,1769,1906,1983,2012
South West,E07000187,Mendip,1224,1297,1350,1440,1500,1486,1609,1713,1770,1862,1924,1987,1924,2014,2042,2034,2075,2193,2258,2281
South West,E07000188,Sedgemoor,1234,1313,1354,1440,1487,1469,1595,1718,1778,1885,1955,2027,1968,2066,2109,2109,2164,2290,2352,2370
South West,E07000189,South Somerset,1771,1882,1949,2068,2129,2097,2296,2449,2530,2686,2773,2872,2789,2904,2958,2933,2990,3150,3218,3217
South West,E07000190,Taunton Deane,1183,1253,1293,1374,1455,1455,1587,1691,1757,1845,1906,1962,1925,2028,2054,2051,2100,2207,2275,2294
South West,E07000191,West Somerset,390,424,441,463,484,473,520,542,554,576,594,617,591,614,608,599,606,631,640,629
Wales,W06000001,Isle of Anglesey,665,713,718,725,763,810,858,931,927,950,1007,1035,1018,1016,1040,1060,1077,1109,1127,1142
Wales,W06000002,Gwynedd,1072,1093,1153,1250,1300,1383,1428,1540,1631,1683,1721,1690,1713,1737,1752,1800,1799,1824,1896,1937
Wales,W06000003,Conwy,1131,1167,1184,1270,1356,1371,1471,1552,1631,1632,1689,1753,1676,1744,1764,1763,1772,1830,1867,1866
Wales,W06000004,Denbighshire,929,953,969,1054,1128,1138,1212,1281,1342,1343,1392,1454,1386,1433,1442,1436,1436,1478,1514,1517
Wales,W06000005,Flintshire,1641,1723,1795,1951,2004,1993,2173,2274,2333,2391,2448,2496,2428,2477,2532,2531,2611,2698,2791,2888
Wales,W06000006,Wrexham,1370,1427,1500,1644,1697,1702,1860,1947,2003,2066,2125,2183,2124,2183,2236,2239,2295,2365,2428,2505
Wales,W06000023,Powys,1277,1280,1364,1447,1485,1473,1609,1780,1859,1937,2043,2073,1999,2083,2036,2055,2076,2055,2051,2063
Wales,W06000008,Ceredigion,712,737,772,807,836,851,929,970,1014,1087,1137,1168,1108,1165,1191,1190,1200,1225,1214,1236
Wales,W06000009,Pembrokeshire,1056,1074,1110,1150,1177,1235,1330,1420,1507,1608,1712,1786,1713,1775,1810,1828,1840,1914,1918,1980
Wales,W06000010,Carmarthenshire,1558,1605,1652,1691,1744,1772,1939,2055,2228,2360,2510,2620,2509,2603,2678,2678,2703,2809,2833,2926
Wales,W06000011,Swansea,2228,2329,2369,2509,2675,2657,2864,3005,3004,3126,3213,3382,3304,3313,3317,3355,3433,3631,3679,3765
Wales,W06000012,Neath Port Talbot,1389,1445,1442,1542,1592,1539,1655,1752,1811,1867,1965,2032,1923,1911,1926,1995,2047,2082,2151,2217
Wales,W06000013,Bridgend,1371,1439,1447,1550,1598,1563,1682,1769,1823,1885,1972,2042,1950,1948,1965,2047,2112,2154,2233,2318
Wales,W06000014,Vale of Glamorgan,1317,1399,1442,1515,1554,1579,1727,1826,1863,1937,2021,2106,2059,2110,2102,2056,2071,2151,2201,2257
Wales,W06000015,Cardiff,3435,3638,3835,4066,4203,4310,4702,4985,5140,5344,5619,5853,5800,6030,6077,6010,6093,6340,6541,6754
Wales,W06000016,Rhondda Cynon Taf,2070,2113,2152,2300,2477,2503,2657,2822,2953,3039,3181,3197,3058,3164,3149,3144,3326,3448,3563,3715
Wales,W06000024,Merthyr Tydfil,482,491,495,538,585,584,617,652,695,720,763,777,751,786,789,780,827,853,879,913
Wales,W06000018,Caerphilly,1619,1681,1773,1895,1931,1963,2093,2159,2211,2270,2383,2406,2282,2362,2412,2489,2589,2645,2723,2773
Wales,W06000019,Blaenau Gwent,657,665,704,745,749,752,791,825,851,867,910,919,873,905,917,941,979,992,1025,1050
Wales,W06000020,Torfaen,855,888,934,990,1008,1020,1091,1114,1136,1159,1212,1220,1161,1200,1222,1261,1307,1325,1371,1399
Wales,W06000021,Monmouthshire,999,1011,1077,1198,1234,1274,1324,1359,1428,1494,1566,1588,1489,1536,1592,1604,1625,1681,1732,1779
Wales,W06000022,Newport,1478,1540,1616,1794,1851,1913,1987,2066,2166,2280,2411,2458,2326,2392,2496,2517,2578,2652,2754,2876
Scotland,S12000033,Aberdeen City,2942,3082,2994,3218,3392,3526,3580,3850,4174,4471,4831,5097,5169,5385,5688,5942,6375,6647,6693,6542
Scotland,S12000034,Aberdeenshire,3036,3200,3133,3384,3572,3769,3888,4242,4641,4988,5358,5664,5661,5873,6144,6368,6798,7070,7112,6864
Scotland,S12000041,Angus,1210,1254,1274,1379,1428,1478,1477,1544,1597,1679,1809,1907,1839,1829,1814,1836,1892,1963,2037,2048
Scotland,S12000035,Argyll and Bute,861,884,904,1005,1054,1130,1136,1179,1247,1339,1424,1492,1446,1413,1402,1390,1452,1435,1490,1540
Scotland,S12000036,City of Edinburgh,6258,6706,6990,7587,8000,8311,8538,8903,9477,10025,10412,10482,10392,10531,10997,11426,11798,12056,12643,13308
Scotland,S12000005,Clackmannanshire,493,528,537,572,600,627,651,712,734,748,832,863,846,852,857,841,871,905,932,952
Scotland,S12000006,Dumfries and Galloway,1455,1524,1510,1630,1692,1771,1880,2008,2086,2220,2341,2373,2374,2407,2388,2410,2436,2536,2539,2686
Scotland,S12000042,Dundee City,1627,1672,1685,1822,1891,1941,1952,2016,2074,2150,2338,2452,2401,2389,2386,2420,2530,2589,2702,2743
Scotland,S12000008,East Ayrshire,1151,1181,1190,1316,1390,1457,1491,1614,1694,1755,1871,1853,1828,1888,1917,1870,1956,2061,2016,2095
Scotland,S12000045,East Dunbartonshire,1261,1334,1432,1558,1580,1647,1670,1713,1796,1872,1905,1963,1886,1914,1961,1973,1988,2046,2140,2247
Scotland,S12000010,East Lothian,1016,1074,1112,1185,1248,1321,1408,1582,1650,1737,1869,1955,1919,2028,2094,2101,2218,2291,2367,2413
Scotland,S12000011,East Renfrewshire,1125,1181,1223,1327,1402,1436,1465,1478,1520,1583,1664,1729,1679,1701,1696,1690,1801,1864,1926,1990
Scotland,S12000014,Falkirk,1454,1542,1630,1758,1819,1873,1982,2110,2260,2439,2604,2672,2495,2606,2670,2770,2821,2825,2888,3002
Scotland,S12000015,Fife,3591,3873,3959,4247,4470,4667,4859,5199,5352,5397,5858,6101,5945,6040,6126,6033,6257,6479,6713,6950
Scotland,S12000046,Glasgow City,5459,5731,5984,6524,6843,7204,7422,7619,7888,8346,8993,9117,9104,9221,9259,9447,9659,10078,10420,10824
Scotland,S12000017,Highland,2167,2298,2306,2480,2586,2727,2771,2923,3095,3478,3669,3957,3940,4056,4045,4146,4319,4436,4488,4594
Scotland,S12000018,Inverclyde,997,1040,1071,1153,1223,1241,1268,1267,1329,1387,1472,1524,1478,1489,1472,1445,1506,1537,1582,1620
Scotland,S12000019,Midlothian,921,974,1007,1069,1122,1172,1235,1379,1423,1479,1559,1628,1597,1665,1736,1735,1847,1923,1984,2037
Scotland,S12000020,Moray,889,930,944,1020,1061,1095,1128,1161,1228,1377,1501,1665,1654,1689,1626,1668,1738,1833,1928,1965
Scotland,S12000013,Na h-Eileanan Siar,285,293,287,280,310,315,334,350,394,380,421,421,422,431,425,435,466,464,470,453
